Age,DailyRate,DistanceFromHome,Education,EmployeeCount,EmployeeNumber,EnvironmentSatisfaction,HourlyRate,JobInvolvement,JobLevel,JobSatisfaction,MonthlyIncome,MonthlyRate,NumCompaniesWorked,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StandardHours,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,BusinessTravel_Non-Travel,BusinessTravel_Travel_Frequently,BusinessTravel_Travel_Rarely,Department_Human Resources,Department_Research & Development,Department_Sales,EducationField_Human Resources,EducationField_Life Sciences,EducationField_Marketing,EducationField_Medical,EducationField_Other,EducationField_Technical Degree,Gender_Female,Gender_Male,JobRole_Healthcare Representative,JobRole_Human Resources,JobRole_Laboratory Technician,JobRole_Manager,JobRole_Manufacturing Director,JobRole_Research Director,JobRole_Research Scientist,JobRole_Sales Executive,JobRole_Sales Representative,MaritalStatus_Divorced,MaritalStatus_Married,MaritalStatus_Single,Over18_Y,OverTime_No,OverTime_Yes,Attrition
41,582,28,4,1,2034,1,60,2,4,2,13570,5640,0,23,4,3,80,1,21,3,3,20,7,0,10,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,True,True,False,No
34,704,28,3,1,2035,4,95,2,2,3,6712,8978,1,21,4,4,80,2,8,2,3,8,7,1,7,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,True,True,False,No
36,301,15,4,1,2036,4,88,1,2,4,5406,10436,1,24,4,1,80,1,15,4,2,15,12,11,11,True,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,True,True,False,No
41,930,3,3,1,2037,3,57,2,2,2,8938,12227,2,11,3,3,80,1,14,5,3,5,4,0,4,False,False,True,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,True,True,False,No
32,529,2,3,1,2038,4,78,3,1,1,2439,11288,1,14,3,4,80,0,4,4,3,4,2,1,2,False,False,True,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,True,True,True,False,No
35,1146,26,4,1,2040,3,31,3,3,4,8837,16642,1,16,3,3,80,0,9,2,3,9,0,1,7,False,False,True,True,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,True,No
38,345,10,2,1,2041,1,100,3,2,4,5343,5982,1,11,3,3,80,1,10,1,3,10,7,1,9,False,False,True,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,True,True,False,No
50,878,1,4,1,2044,2,94,3,2,3,6728,14255,7,12,3,4,80,2,12,3,3,6,3,0,1,False,True,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,True,True,False,Yes
36,1120,11,4,1,2045,2,100,2,2,4,6652,14369,4,13,3,1,80,1,8,2,2,6,3,0,0,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,True,True,False,No
45,374,20,3,1,2046,4,50,3,2,3,4850,23333,8,15,3,3,80,0,8,3,3,5,3,0,1,False,False,True,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,True,True,False,No
40,1322,2,4,1,2048,3,52,2,1,3,2809,2725,2,14,3,4,80,0,8,2,3,2,2,2,2,False,False,True,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,True,True,False,No
35,1199,18,4,1,2049,3,80,3,2,3,5689,24594,1,14,3,4,80,2,10,2,4,10,2,0,2,False,True,False,False,True,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,True,False,True,False,True,No
40,1194,2,4,1,2051,3,98,3,1,3,2001,12549,2,14,3,2,80,3,20,2,3,5,3,0,2,False,False,True,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,True,True,False,No
35,287,1,4,1,2052,3,62,1,1,4,2977,8952,1,12,3,4,80,1,4,5,3,4,3,1,1,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,True,True,False,No
29,1378,13,2,1,2053,4,46,2,2,2,4025,23679,4,13,3,1,80,1,10,2,3,4,3,0,3,False,False,True,False,True,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,True,False,True,No
29,468,28,4,1,2054,4,73,2,1,1,3785,8489,1,14,3,2,80,0,5,3,1,5,4,0,4,False,False,True,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,True,True,False,No
50,410,28,3,1,2055,4,39,2,3,1,10854,16586,4,13,3,2,80,1,20,3,3,3,2,2,0,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,True,False,True,Yes
39,722,24,1,1,2056,2,60,2,4,4,12031,8828,0,11,3,1,80,1,21,2,2,20,9,9,6,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,True,True,False,No
31,325,5,3,1,2057,2,74,3,2,1,9936,3787,0,19,3,2,80,0,10,2,3,9,4,1,7,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,True,True,False,No
26,1167,5,3,1,2060,4,30,2,1,3,2966,21378,0,18,3,4,80,0,5,2,3,4,2,0,0,False,False,True,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,True,True,False,No
36,884,23,2,1,2061,3,41,4,2,4,2571,12290,4,17,3,3,80,1,17,3,3,5,2,0,3,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,True,True,False,No
39,613,6,1,1,2062,4,42,2,3,1,9991,21457,4,15,3,1,80,1,9,5,3,7,7,1,7,False,False,True,False,True,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,True,False,True,True,False,No
27,155,4,3,1,2064,2,87,4,2,2,6142,5174,1,20,4,2,80,1,6,0,3,6,2,0,3,False,False,True,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,True,No
49,1023,2,3,1,2065,4,63,2,2,2,5390,13243,2,14,3,4,80,0,17,3,2,9,6,0,8,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,True,True,False,No
34,628,8,3,1,2068,2,82,4,2,3,4404,10228,2,12,3,1,80,0,6,3,4,4,3,1,2,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,True,True,False,No
33,652,17,2,1,1888,3,60,3,1,1,1458,10774,1,15,3,3,80,0,2,2,2,2,0,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,Yes
48,400,22,3,1,1884,3,42,2,3,1,10637,16414,4,12,3,1,80,1,22,2,3,4,3,2,0,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,Yes
29,978,16,2,1,1222,2,74,3,2,3,9838,23117,3,11,3,2,80,0,9,1,3,1,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,Yes
29,442,15,2,1,1806,2,61,1,1,2,2610,14687,1,18,3,2,80,0,1,3,2,1,1,1,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,Yes
29,714,6,1,1,1372,2,49,3,1,1,2546,4439,3,16,3,2,80,0,4,2,2,1,0,1,0,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,Yes
41,784,5,4,1,1015,1,67,1,2,3,10280,25664,4,13,3,3,80,0,12,2,2,3,2,0,2,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,Yes
36,661,2,3,1,1310,1,52,2,1,1,3818,16991,2,21,3,2,80,0,9,2,3,1,0,0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,Yes
32,585,9,1,1,576,1,41,1,1,3,3376,6692,6,13,3,1,80,2,7,2,3,4,3,0,3,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,Yes
27,340,10,3,1,153,2,54,1,2,3,5347,26233,1,11,3,3,80,0,5,1,3,4,3,0,2,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,Yes
55,1106,22,2,1,1898,1,97,3,1,3,2568,10323,1,15,3,3,80,0,5,2,2,4,2,1,0,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,Yes
43,898,20,2,1,951,2,82,4,2,2,6655,9991,3,11,3,3,80,0,8,2,3,6,4,1,3,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,Yes
22,564,1,1,1,260,2,83,1,1,1,2429,21130,1,20,4,1,80,0,4,4,4,2,1,0,1,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,Yes
52,608,3,4,1,1543,2,77,2,3,4,9944,14562,0,15,3,2,80,1,31,3,3,30,7,0,8,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,Yes
40,605,21,2,1,1238,3,55,3,2,1,9410,11169,6,18,3,3,80,1,12,2,3,6,4,1,4,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,Yes
38,910,19,3,1,743,2,44,2,3,1,9961,11630,8,14,3,3,80,2,14,1,2,4,3,0,3,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,Yes
27,1494,1,2,1,1468,1,91,3,1,2,2911,15759,2,14,3,3,80,1,5,3,3,3,2,0,2,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,True,False,Yes
36,541,10,3,1,549,1,60,2,3,2,10089,22405,6,11,3,2,80,1,16,4,3,2,1,0,0,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,Yes
34,279,10,3,1,1632,3,89,2,2,1,5483,6194,3,16,3,2,80,1,10,3,2,6,1,0,6,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,Yes
45,846,26,3,1,1618,3,63,2,3,1,11808,16783,4,14,3,2,80,0,20,2,2,2,1,1,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,Yes
30,691,8,3,1,609,1,77,1,1,2,4297,25530,5,13,3,3,80,0,5,3,2,3,2,1,2,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,Yes
32,882,4,1,1,192,2,83,3,1,1,2980,16910,1,11,3,2,80,0,7,2,3,4,2,0,2,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,Yes
37,956,4,2,1,649,3,42,3,2,2,5341,17720,4,16,3,1,80,0,11,3,1,1,0,0,0,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,Yes
22,714,15,2,1,1536,2,82,2,1,2,2005,6522,0,17,3,2,80,0,3,2,3,3,1,0,2,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,Yes
26,684,4,3,1,1075,2,54,2,1,2,4389,15891,4,14,3,2,80,0,5,2,2,2,2,2,1,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,Yes
44,962,8,2,1,883,3,45,2,3,4,8560,5743,1,15,3,1,80,1,11,4,3,11,7,5,7,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,Yes
35,359,20,3,1,1539,3,91,3,1,1,3495,21870,0,14,3,1,80,0,4,2,3,3,1,0,1,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,Yes
28,1052,4,2,1,367,4,85,3,1,1,2661,8591,4,11,3,2,80,0,7,4,2,4,1,0,3,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False,Yes
40,477,9,3,1,1324,1,63,3,2,2,9266,17049,2,13,3,1,80,0,18,1,3,6,4,2,3,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,Yes
28,745,3,2,1,1525,2,93,2,1,3,3796,20942,4,12,3,2,80,0,6,2,1,2,2,1,2,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,Yes
25,1324,3,1,1,509,1,61,3,1,2,3052,22006,1,15,3,2,80,0,6,3,2,5,3,0,4,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,Yes
51,1026,5,3,1,1322,2,63,2,3,1,8466,21533,9,18,3,3,80,0,10,2,2,8,7,6,6,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,Yes
47,446,2,4,1,1395,2,80,2,3,4,10962,14193,2,14,3,2,80,1,28,4,3,27,7,4,7,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,Yes
48,973,5,3,1,1380,2,62,2,3,1,8805,21533,9,18,3,3,80,0,10,2,2,8,7,6,5,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,Yes
45,418,9,3,1,1439,1,53,3,3,3,10211,16026,4,11,3,1,80,0,27,1,3,6,6,3,2,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,Yes
21,244,10,2,1,1286,1,45,2,1,3,2612,25328,1,19,3,3,80,0,2,2,1,2,2,2,2,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,Yes
29,833,23,3,1,1927,1,67,2,1,3,5387,21006,1,11,3,2,80,0,9,3,3,9,6,0,7,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,Yes
38,1117,1,2,1,1286,2,80,2,2,1,10169,3543,5,12,3,4,80,1,18,2,3,15,6,4,6,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,Yes
36,824,4,1,1,321,2,74,2,1,1,2901,17303,2,11,3,3,80,0,8,1,2,4,3,1,2,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,Yes
30,356,13,1,1,1360,2,81,3,2,3,7487,22975,0,12,3,1,80,0,9,1,3,7,6,6,6,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,Yes
24,1272,12,1,1,693,4,73,3,1,2,2679,8754,2,16,3,1,80,0,3,3,2,2,0,0,1,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False,Yes
28,968,5,2,1,1132,2,51,3,1,2,3260,17037,2,12,3,1,80,1,8,2,3,6,5,5,5,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,Yes
50,410,6,1,1,871,2,43,2,2,3,5130,21563,4,16,3,3,80,0,11,3,2,7,6,6,2,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,True,True,False,Yes
27,417,22,4,1,565,2,68,2,1,2,2548,18316,4,15,3,2,80,0,5,2,4,1,1,0,0,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,Yes
20,125,6,3,1,843,1,79,2,1,1,2856,13000,1,18,3,2,80,0,1,2,3,1,0,0,0,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,Yes
50,874,3,4,1,870,3,82,2,2,2,4804,17428,2,14,3,2,80,0,7,3,2,2,0,2,2,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,Yes
43,1360,21,2,1,1387,1,91,2,2,1,4461,22749,2,19,3,1,80,0,17,2,3,5,3,1,2,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,Yes
51,684,3,4,1,1519,2,79,2,3,3,10439,14837,0,16,3,2,80,0,32,3,2,30,6,0,8,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,Yes
